Episode,Season,Title,Location,Speaker,Context,Text
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Matt, your log stated that the fourth planet was breaking up. You went in to investigate."
35,2,The Doomsday Machine,constellation auxiliary control,Decker,,"We saw this thing hovering over the planet, slicing out chunks of it with a force beam."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,Did you run a scanner check on it? What kind of a beam?
35,2,The Doomsday Machine,constellation auxiliary control,Decker,,Pure antiproton. Absolutely pure.
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,answers communicator,Kirk here.
35,2,The Doomsday Machine,constellation auxiliary control,Spock,,"Spock here, Captain."
35,2,The Doomsday Machine,bridge,Spock,,Unable to raise Starfleet Command due to heavy subspace interference.
35,2,The Doomsday Machine,constellation auxiliary control,Spock,,Attempting to remedy.
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,What about the Constellation's tapes?
35,2,The Doomsday Machine,bridge,Spock,,"She was attacked by what appears to be essentially a robot, an automated weapon of immense size and power. Its apparent function is to smash planets to rubble and then digest the debris for fuel. It is, therefore, self-sustaining as long as there are planetary bodies for it to feed on."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,A robot weapon that purposely destroys entire solar systems. Why?
35,2,The Doomsday Machine,bridge,Spock,,"Unknown, Captain. However, Mister Sulu has computed the path of the machine, using the destroyed solar systems as a base course. Projecting back on our star charts, we find that it came from outside, from another galaxy."
35,2,The Doomsday Machine,bridge,Kirk,,What is the projected course of this thing?
35,2,The Doomsday Machine,bridge,Spock,,"If it follows its present path, it will go through the most densely populated section of our galaxy."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Thank you. Stand by, Mister Spock. Kirk out."
35,2,The Doomsday Machine,constellation auxiliary control,Mccoy,,"This whole thing's incredible. A robot? A machine like that, who would build it?"
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"We don't know. An alien race, apparently from another galaxy."
35,2,The Doomsday Machine,constellation auxiliary control,Mccoy,,But why?
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Bones, did you ever hear of a doomsday machine?"
35,2,The Doomsday Machine,constellation auxiliary control,Mccoy,,"No. I'm a doctor, not a mechanic."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"It's a weapon built primarily as a bluff. It's never meant to be used. So strong, it could destroy both sides in a war. Something like the old H-Bomb was supposed to be. That's what I think this is. A doomsday machine that somebody used in a war uncounted years ago. They don't exist anymore, but the machine is still destroying."
35,2,The Doomsday Machine,constellation auxiliary control,Decker,,"Oh, forget about your theories! That thing is on the way to the heart of our galaxy. What are you going to do about it?"
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,Take it easy.
35,2,The Doomsday Machine,constellation auxiliary control,Mccoy,,The first thing we're going to do is get you back to the Enterprise.
35,2,The Doomsday Machine,constellation auxiliary control,Decker,,"Oh, no, I stay here. I'm not leaving my ship!"
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,There's no ship to leave. It's a dead hulk! We'll take her in tow. I'll stay onboard and get her ready. You go back to the Enterprise with the doctor and let him help you.
35,2,The Doomsday Machine,constellation auxiliary control,Decker,,"It's just that I, I, I never lost a command before."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,Kirk to Enterprise. Have the transporter room beam Doctor McCoy and Commodore Decker on board immediately.
35,2,The Doomsday Machine,transporter room,,"As Kyle beams them aboard, Spock's impassionate voice can be heard.",
35,2,The Doomsday Machine,transporter room,Spock,,Red alert! Red alert!
35,2,The Doomsday Machine,transporter room,Mccoy,,Come on.
35,2,The Doomsday Machine,bridge,Spock,,"It came up on us fast, Captain, but we seem able to maintain our distance."
35,2,The Doomsday Machine,bridge,Kirk,,We're blind here. What's it look like?
35,2,The Doomsday Machine,bridge,,"Decker and McCoy enter. The viewscreen shows a thing with a big yellow maw, that tapers down along it's body to a pointed tail.",
35,2,The Doomsday Machine,bridge,Spock,,It looks very much like Commodore Decker's planet killer. And it is pursuing us. (The viewscreen now shows it head-on. A round opening with a small sun partway down the gullet.)
35,2,The Doomsday Machine,bridge,Spock,,"We are more manoeuvrable, but it is gaining on us. Sensors indicate some kind of total conversion drive."
35,2,The Doomsday Machine,constellation auxiliary control,Spock,,"No evidence of life, subspace interference level incredibly high."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Whatever it is, we can't let it go beyond us to the next solar system. We have to stop it. If it's a robot, what are the chances of deactivating it?"
35,2,The Doomsday Machine,bridge,Spock,,"I would say none, Captain. The energy generated by our power nacelles seems to attracts it. I doubt we could manoeuvre close enough without drawing a direct attack upon ourselves."
35,2,The Doomsday Machine,constellation auxiliary control,Spock,,I also believe the nature of this machine precludes the possibility of easy access to its control mechanisms.
35,2,The Doomsday Machine,bridge,Sulu,,"It's closing on us, Mister Spock."
35,2,The Doomsday Machine,bridge,Spock,,"Closing, Captain."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,All right. Lower your deflector screens Long enough to beam us aboard.
35,2,The Doomsday Machine,constellation auxiliary control,Spock,,Acknowledged.
35,2,The Doomsday Machine,transporter room,Spock,,"Transporter Room, stand by to beam landing party aboard."
35,2,The Doomsday Machine,transporter room,Kyle,,"Ready to beam, sir."
35,2,The Doomsday Machine,transporter room,,"But the monster fires a ray at them, everyone goes flying and smoke comes out of a transporter pad.",
35,2,The Doomsday Machine,bridge,Spock,,"Evasive action, Mister Sulu."
35,2,The Doomsday Machine,bridge,Sulu,,"Aye, sir."
35,2,The Doomsday Machine,bridge,Spock,,"Damage report, all stations."
35,2,The Doomsday Machine,bridge,Kyle,,"Mister Spock, the transporter's out."
35,2,The Doomsday Machine,bridge,Spock,,"Affect repairs. Captain Kirk, come in please."
35,2,The Doomsday Machine,bridge,Kirk,,Kirk here.
35,2,The Doomsday Machine,bridge,Spock,,"Captain, we've been attacked. The transporter is damaged. We're taking evasive action."
35,2,The Doomsday Machine,bridge,Palmer,,"Mister Spock, communication's damaged. We're unable to override interference."
35,2,The Doomsday Machine,constellation auxiliary control,Spock,,"Damage in communications, Captain. Interference will (static)"
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Spock? Spock? Come in, Spock. Spock? We're stuck, blind, and deaf."
35,2,The Doomsday Machine,constellation auxiliary control,Scott,,And paralysed. No power.
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Well, we just can't stand around while our ship is being attacked. Scotty, you've got to get me some manoeuvering power."
35,2,The Doomsday Machine,constellation auxiliary control,Scott,,I can't repair warp drive without a spacedock.
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Then get me impulse power. Half-speed, quarter-speed, anything. If we get this hulk moving, maybe we can do something."
35,2,The Doomsday Machine,constellation auxiliary control,Scott,,"Aye, the impulse engines are still in fair shape. I might coax them."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,Then get moving.
35,2,The Doomsday Machine,constellation auxiliary control,Scott,,"Come on, lad."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"Washburn, you get in there. Let's see what we can do about this viewing screen. I've got to find out what's happening out there."
35,2,The Doomsday Machine,bridge,Mccoy,,"No casualties, Mister Spock. How are we doing?"
35,2,The Doomsday Machine,bridge,Spock,,"We have outrun it, Doctor."
35,2,The Doomsday Machine,bridge,Decker,,Status report.
35,2,The Doomsday Machine,bridge,Spock,,"Impulse and warp engines operative, transporter and communications under repair. Random chance seems to have operated in our favour."
35,2,The Doomsday Machine,bridge,Mccoy,,"In plain, non-Vulcan English, we've been lucky."
35,2,The Doomsday Machine,bridge,Spock,,"I believe I said that, Doctor."
35,2,The Doomsday Machine,bridge,Sulu,,"It's veering off, back on course for the next solar system. The Rigel colony, sir."
35,2,The Doomsday Machine,bridge,Spock,,Evidently programmed to ignore anything as small as a ship beyond a certain radius. We'll maintain a discreet distance and circle back to pick up the Captain.
35,2,The Doomsday Machine,bridge,Decker,,"You can't let that reach Rigel. Why, millions of innocent people would die."
35,2,The Doomsday Machine,bridge,Spock,,"I am aware of the Rigel system's population, Commodore, but we are only one ship. Our deflector shields are strained, our subspace transmitter is useless. Logically, our primary duty is to survive in order to warn Starfleet Command."
35,2,The Doomsday Machine,bridge,Decker,,Our primary duty is to maintain life and safety of Federation planets. Do you deny that?
35,2,The Doomsday Machine,bridge,Spock,,"Mister Sulu, you will lay in an evasive course back to the Constellation."
35,2,The Doomsday Machine,bridge,Sulu,,"Aye, aye, sir."
35,2,The Doomsday Machine,bridge,Decker,,"Belay that last order, helmsman. One hundred and eighty degree turn, hard about. We're going to attack."
35,2,The Doomsday Machine,bridge,,The whole Bridge holds its breath.,
35,2,The Doomsday Machine,bridge,Spock,,"You will carry out my last order, Mister Sulu."
35,2,The Doomsday Machine,bridge,Decker,,"Mister Spock, I'm officially notifying you that I'm exercising my option under regulations as a Starfleet Commodore, and that I am assuming command of the Enterprise."
35,2,The Doomsday Machine,bridge,Spock,,"You have the right to do so, but I would advise against it."
35,2,The Doomsday Machine,bridge,Decker,,That thing must be destroyed.
35,2,The Doomsday Machine,bridge,Spock,,"You tried to destroy it once before, Commodore. The result was a wrecked ship and a dead crew."
35,2,The Doomsday Machine,bridge,Decker,,I made a mistake then. We were too far away. This time I'm going to hit it with full phasers at point-blank range.
35,2,The Doomsday Machine,bridge,Spock,,Sensors show the object's hull is solid neutronium. A single ship cannot combat it.
35,2,The Doomsday Machine,bridge,Decker,,"Mister Spock, that will be all. You have been relieved of command. Don't force me to relieve you of duty as well."
35,2,The Doomsday Machine,bridge,Mccoy,,"You can't let him do this, Spock."
35,2,The Doomsday Machine,bridge,Decker,,"Doctor, you are out of line."
35,2,The Doomsday Machine,bridge,Mccoy,,"So are you, sir. Well, Spock?"
35,2,The Doomsday Machine,bridge,Spock,,"Unfortunately, Starfleet Order 104, Section B, leaves me no alternative. Paragraph 1A clearly states"
35,2,The Doomsday Machine,bridge,Mccoy,,To blazes with regulations! You can't let him take command when you know he's wrong!
35,2,The Doomsday Machine,bridge,Spock,,"If you can certify Commodore Decker medically or psychologically unfit for command, I can relieve him under Section C."
35,2,The Doomsday Machine,bridge,Mccoy,,I'll certify that right now.
35,2,The Doomsday Machine,bridge,Spock,,You'll also be asked to produce your medical records to prove it.
35,2,The Doomsday Machine,bridge,Mccoy,,"Now, you know I haven't had time to run an examination on him."
35,2,The Doomsday Machine,bridge,Spock,,Then your statement would not be considered valid.
35,2,The Doomsday Machine,bridge,Decker,,"You may leave the Bridge, Doctor."
35,2,The Doomsday Machine,bridge,Mccoy,,What about the Captain? We can't leave
35,2,The Doomsday Machine,bridge,Decker,,"Doctor, you may leave the Bridge."
35,2,The Doomsday Machine,bridge,Mccoy,,"Spock, do something!"
35,2,The Doomsday Machine,bridge,Decker,,"Mister Spock knows his duty under regulations, Doctor. Do you? (McCoy leaves) Hard about, helmsman. Course thirty two degrees, mark ten. Deflectors at full power. Ready on main phaser banks."
35,2,The Doomsday Machine,bridge,Sulu,,"Aye, aye, sir."
35,2,The Doomsday Machine,bridge,,"Spock stands completely still, like a statue, as Enterprise arrives back at the planet-killer.",
35,2,The Doomsday Machine,constellation auxiliary control,,"Kirk is trying to mend the viewscreen, but just making smoke and spluttering noises.",
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,Kirk here.
35,2,The Doomsday Machine,constellation engineering,Scott,,"Captain, the impulse engines' control circuits are fused solid."
35,2,The Doomsday Machine,constellation engineering,Kirk,,What about the warp drive control circuits?
35,2,The Doomsday Machine,constellation engineering,Scott,,"Aye, we can cross-connect the controls, but it'll make the ship almost impossible for one man to handle."
35,2,The Doomsday Machine,constellation auxiliary control,Kirk,,"You worry about your miracles, Scotty, I'll worry about mine. Get to work."
